N,P,K,temperature,humidity,ph,rainfall,label,NPK_ratio,N_to_K,Total_Nutrients
29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,apple,124.33333333333333,0.14146341463414633,373
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple,115.66666666666667,0.13333333333333333,347
40,136,202,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,apple,126.0,0.19801980198019803,378
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple,110.0,0.03,330
35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,apple,124.33333333333333,0.175,373
17,136,196,23.87192332,90.49939035,5.882155987999999,103.0548094,apple,116.33333333333333,0.08673469387755102,349
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple,124.0,0.16097560975609757,372
16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,apple,118.66666666666667,0.08121827411167512,356
27,120,200,21.45278675,90.74531921,6.1102188260000005,116.7036582,apple,115.66666666666667,0.135,347
29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,apple,126.33333333333333,0.14146341463414633,379
3,141,197,21.98141856,91.12719303,6.142803397000001,115.4789148,apple,113.66666666666667,0.015228426395939087,341
15,123,204,22.52709326,92.54780429,6.365972687999999,115.3830068,apple,114.0,0.07352941176470588,342
5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,apple,112.0,0.02564102564102564,336
10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple,116.66666666666667,0.049019607843137254,350
7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,apple,114.33333333333333,0.035897435897435895,343
2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,apple,110.66666666666667,0.009950248756218905,332
29,138,197,22.19055385,92.43764169,5.830892252000001,121.6622761,apple,121.33333333333333,0.14720812182741116,364
30,137,200,22.91430043,90.70475565,5.603413172000001,118.6044645,apple,122.33333333333333,0.15,367
29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,apple,121.66666666666667,0.14215686274509803,365
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple,116.66666666666667,0.07106598984771574,350
18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple,115.33333333333333,0.08866995073891626,346
33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple,126.66666666666667,0.16176470588235295,380
40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,apple,126.66666666666667,0.20408163265306123,380
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple,116.33333333333333,0.04568527918781726,349
38,135,203,23.76121837,93.661643,5.9655513110000005,100.825956,apple,125.33333333333333,0.18719211822660098,376
28,130,196,22.13450646,94.67695747,6.062356467000001,112.9203223,apple,118.0,0.14285714285714285,354
35,142,203,21.17089176,90.23730166,5.895319002000001,123.6495149,apple,126.66666666666667,0.1724137931034483,380
12,129,205,22.36238282,91.15761594,6.119432215,118.68327250000002,apple,115.33333333333333,0.05853658536585366,346
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple,113.0,0.0049261083743842365,339
0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,apple,116.66666666666667,0.0,350
31,121,201,23.15791104,90.34396882,5.731535257999999,110.712841,apple,117.66666666666667,0.15422885572139303,353
35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,apple,123.0,0.1724137931034483,369
29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,apple,121.33333333333333,0.14871794871794872,364
33,138,198,22.29423493,90.69033986,6.222390797999999,122.7418744,apple,123.0,0.16666666666666666,369
14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple,117.0,0.07106598984771574,351
35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,apple,125.0,0.1794871794871795,375
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple,119.0,0.20304568527918782,357
25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,apple,118.33333333333333,0.12626262626262627,355
31,137,196,22.14464104,93.82567435,6.400321212000001,120.6310784,apple,121.33333333333333,0.15816326530612246,364
36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,apple,125.33333333333333,0.1836734693877551,376
10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,apple,115.66666666666667,0.050761421319796954,347
22,30,12,15.78144173,92.51077745,6.354006743999999,119.035002,orange,21.333333333333332,1.8333333333333333,64
37,6,13,26.03097313,91.50819306,7.511755067999999,101.2847738,orange,18.666666666666668,2.8461538461538463,56
27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,orange,15.333333333333334,4.5,46
7,16,9,18.87957654,92.04304496,7.813916602999999,114.6659511,orange,10.666666666666666,0.7777777777777778,32
20,7,9,29.47741671,91.57802915,7.1291369410000005,111.1727497,orange,12.0,2.2222222222222223,36
26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,orange,21.0,2.6,63
5,23,15,25.66901098,92.04670813,7.408939392000001,112.5424199,orange,14.333333333333334,0.3333333333333333,43
0,18,14,29.77149434,92.00719952,7.207991261,114.41617859999998,orange,10.666666666666666,0.0,32
39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,orange,25.666666666666668,2.7857142857142856,77
13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,orange,14.0,2.1666666666666665,42
21,17,15,23.98289638,91.5473145,7.455991072000001,118.4901697,orange,17.666666666666668,1.4,53
33,12,8,25.26052689,90.31153735,6.822282114,117.36952959999998,orange,17.666666666666668,4.125,53
6,9,12,31.08368929,90.14362642,7.028746406000002,109.6894658,orange,9.0,0.5,27
19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,orange,12.0,1.9,36
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,orange,16.0,4.0,48
9,11,8,24.85903405,94.39000473,6.559236744,111.78037340000002,orange,9.333333333333334,1.125,28
31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,orange,15.333333333333334,4.428571428571429,46
22,17,5,24.12188673,90.72351622,6.945562889,102.835632,orange,14.666666666666666,4.4,44
13,5,8,23.85340379,90.10522549,7.474710503,103.923226,orange,8.666666666666666,1.625,26
16,8,9,24.60297538,91.28408653,7.601189842999999,111.2948115,orange,11.0,1.7777777777777777,33
4,13,6,15.63211033,94.25966183,7.5611432239999985,101.4705704,orange,7.666666666666667,0.6666666666666666,23
0,25,14,19.33516809,91.97978938,6.361671475,116.450422,orange,13.0,0.0,39
8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,orange,8.333333333333334,0.8,25
4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,orange,10.666666666666666,0.8,32
33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,orange,18.333333333333332,4.125,55
30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,orange,17.333333333333332,2.0,52
21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,orange,20.666666666666668,1.75,62
11,14,5,11.50322938,94.8933184,6.946354724,115.56837759999998,orange,10.0,2.2,30
9,8,15,14.34320488,94.35734702,7.994465371,110.22231229999998,orange,10.666666666666666,0.6,32
5,18,14,33.105698100000005,93.48447453,7.434118807000001,119.1709113,orange,12.333333333333334,0.35714285714285715,37
29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,orange,22.666666666666668,2.0714285714285716,68
33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,orange,20.0,2.2,60
8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,orange,10.0,1.3333333333333333,30
15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,orange,12.333333333333334,1.875,37
16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,orange,10.333333333333334,2.0,31
0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,orange,6.333333333333333,0.0,19
5,25,6,30.72119881,94.01331956,6.0113021810000005,106.8118019,orange,12.0,0.8333333333333334,36
6,8,11,24.35590861,92.39651663,6.600948787999999,119.6946577,orange,8.333333333333334,0.5454545454545454,25
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,orange,6.666666666666667,2.0,20
1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,orange,8.0,0.16666666666666666,24
1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,orange,13.666666666666666,0.1,41
0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,orange,12.666666666666666,0.0,38
24,27,9,18.86883219,93.24688124,6.157135092000001,119.3936976,orange,20.0,2.6666666666666665,60
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,orange,20.0,2.769230769230769,60
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,orange,23.0,5.0,69
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,orange,22.666666666666668,6.666666666666667,68
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange,21.0,2.4615384615384617,63
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,orange,9.666666666666666,0.9,29
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,orange,12.333333333333334,1.625,37
15,9,11,11.54785707,94.14861001,7.907956251,108.82891709999998,orange,11.666666666666666,1.3636363636363635,35
29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,orange,15.0,5.8,45
1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,orange,8.333333333333334,0.1111111111111111,25
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,orange,11.333333333333334,1.6363636363636365,34
14,22,9,17.24944623,91.13772765,6.543191814,112.50905159999998,orange,15.0,1.5555555555555556,45
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,orange,18.333333333333332,4.714285714285714,55
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,orange,5.666666666666667,0.5714285714285714,17
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,orange,15.666666666666666,1.2142857142857142,47
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,orange,14.0,1.2,42
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,orange,23.666666666666668,4.25,71
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange,25.666666666666668,3.9,77
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,orange,22.666666666666668,2.5833333333333335,68
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,orange,8.666666666666666,1.5,26
12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,orange,18.0,0.9230769230769231,54
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,orange,16.0,2.3636363636363638,48
19,24,15,20.48954522,93.72485075,7.137136973,111.83919509999998,orange,19.333333333333332,1.2666666666666666,58
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,orange,23.0,4.333333333333333,69
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,orange,19.333333333333332,1.2307692307692308,58
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange,26.0,2.769230769230769,78
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange,24.0,3.0833333333333335,72
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange,21.0,2.6,63
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,orange,16.666666666666668,2.2142857142857144,50
18,12,8,12.59093977,91.81668769,6.206053072,119.39167179999998,orange,12.666666666666666,2.25,38
20,20,10,11.86631922,93.68394562,6.976997772000001,106.060149,orange,16.666666666666668,2.0,50
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange,6.0,1.0,18
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange,13.333333333333334,1.6666666666666667,40
25,21,11,32.23797837,90.15406807,6.460044777999999,104.7052254,orange,19.0,2.272727272727273,57
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,orange,15.666666666666666,1.0,47
37,18,12,10.2708877,90.19147747,7.401121811,106.69552040000002,orange,22.333333333333332,3.0833333333333335,67
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,orange,15.666666666666666,4.333333333333333,47
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange,13.333333333333334,2.6,40
32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,orange,22.0,3.5555555555555554,66
19,7,9,27.255435,91.71369387,6.969883482999999,101.139435,orange,11.666666666666666,2.111111111111111,35
28,7,9,34.591784600000004,92.13229786,6.730757538,115.5650287,orange,14.666666666666666,3.111111111111111,44
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,orange,21.666666666666668,2.1818181818181817,65
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,orange,11.333333333333334,0.7,34
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange,16.333333333333332,2.25,49
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,orange,13.0,0.5833333333333334,39
20,23,11,31.852069399999998,90.12220323,6.407715561,109.9455062,orange,18.0,1.8181818181818181,54
18,14,11,28.04799508,90.00621688,6.550814117000001,117.1311498,orange,14.333333333333334,1.6363636363636365,43
34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,orange,18.333333333333332,3.4,55
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,orange,19.666666666666668,2.0,59
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange,24.666666666666668,2.8461538461538463,74
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange,10.0,1.2,30
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,orange,19.333333333333332,2.4285714285714284,58
6,13,9,34.51423957,90.56151463,7.786725333,118.32719679999998,orange,9.333333333333334,0.6666666666666666,28
27,30,5,32.71748548,90.54608254,7.656978112000001,113.328978,orange,20.666666666666668,5.4,62
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange,11.0,1.0833333333333333,33
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,orange,6.666666666666667,0.8571428571428571,20
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,orange,24.0,2.6666666666666665,72
31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,orange,22.0,3.4444444444444446,66
61,68,50,35.21462816,91.49725058,6.7932454170000005,243.0745066,papaya,59.666666666666664,1.22,179
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,papaya,49.666666666666664,1.288888888888889,149
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya,49.0,0.8181818181818182,147
39,65,53,35.33294932,92.11508608,6.560743092999999,235.6133585,papaya,52.333333333333336,0.7358490566037735,157
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,papaya,48.0,0.6888888888888889,144
70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,papaya,61.0,1.5555555555555556,183
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,papaya,60.0,1.36,180
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,papaya,48.666666666666664,0.723404255319149,146
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,papaya,53.333333333333336,0.7037037037037037,160
69,64,47,40.21199348,94.50766912,6.993473247000001,186.6762324,papaya,60.0,1.4680851063829787,180
58,51,47,42.13473976,91.70445386,6.757470637000001,197.402901,papaya,52.0,1.2340425531914894,156
59,47,53,32.86316618,91.4618874,6.8506632320000005,47.271547,papaya,53.0,1.1132075471698113,159
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,papaya,54.0,0.8148148148148148,162
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,papaya,53.666666666666664,1.1666666666666667,161
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,papaya,61.0,1.2777777777777777,183
56,58,49,37.13165026,94.60761797,6.69215564,172.47880619999995,papaya,54.333333333333336,1.1428571428571428,163
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,papaya,52.333333333333336,0.9245283018867925,157
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,papaya,47.0,0.7307692307692307,141
54,65,47,27.92765919,91.55594211,6.721835879,149.91075569999995,papaya,55.333333333333336,1.148936170212766,166
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,papaya,55.0,1.1176470588235294,165
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,papaya,48.0,0.7358490566037735,144
58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,papaya,56.666666666666664,1.288888888888889,170
61,64,52,43.30204933,92.83405443,6.641098708,110.562229,papaya,59.0,1.1730769230769231,177
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,papaya,50.333333333333336,0.6181818181818182,151
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,papaya,41.333333333333336,0.6888888888888889,124
47,46,52,23.19451074,91.40301608,6.502289472999999,206.3999208,papaya,48.333333333333336,0.9038461538461539,145
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,papaya,50.666666666666664,0.6153846153846154,152
36,59,46,34.28879307,93.61082872,6.721130542999999,127.2509777,papaya,47.0,0.782608695652174,141
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,papaya,54.333333333333336,1.196078431372549,163
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,papaya,56.666666666666664,1.5217391304347827,170
44,56,49,39.23342464,91.25589286,6.519779582999999,64.4478499,papaya,49.666666666666664,0.8979591836734694,149
34,68,51,27.34734861,94.17756725,6.687088097999999,40.35153141,papaya,51.0,0.6666666666666666,153
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya,52.0,1.0638297872340425,156
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,papaya,53.666666666666664,0.75,161
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,papaya,48.0,0.6938775510204082,144
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,papaya,53.0,0.8,159
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,papaya,48.333333333333336,0.5961538461538461,145
65,62,51,31.53243779,90.87394933,6.5116248410000015,207.0735119,papaya,59.333333333333336,1.2745098039215685,178
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,papaya,51.333333333333336,0.8301886792452831,154
50,47,48,24.63676897,90.61964344,6.712772332999999,218.2299187,papaya,48.333333333333336,1.0416666666666667,145
43,50,48,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya,47.0,0.8958333333333334,141
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,papaya,53.0,1.1320754716981132,159
70,68,55,42.84609252,94.63548176,6.691202286,78.80996390000001,papaya,64.33333333333333,1.2727272727272727,193
59,62,52,43.67549305,93.10887229,6.608667683999999,103.8235658,papaya,57.666666666666664,1.1346153846153846,173
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,papaya,56.333333333333336,1.1764705882352942,169
42,60,47,33.46873719,92.12746225,6.834808347999999,136.8277041,papaya,49.666666666666664,0.8936170212765957,149
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,papaya,49.333333333333336,0.7446808510638298,148
34,65,48,41.41968393,90.03863107,6.665024507999999,199.3096432,papaya,49.0,0.7083333333333334,147
36,54,46,42.54744013,94.94482086,6.662875839,214.41038480000003,papaya,45.333333333333336,0.782608695652174,136
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,papaya,51.666666666666664,0.75,155
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya,45.333333333333336,0.7872340425531915,136
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya,42.0,0.717391304347826,126
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,papaya,43.333333333333336,0.7083333333333334,130
49,54,50,25.62446619,93.18240298,6.762522087000001,97.26336657,papaya,51.0,0.98,153
40,65,49,35.32876402,91.06138506,6.678449317999999,163.9069365,papaya,51.333333333333336,0.8163265306122449,154
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya,56.333333333333336,1.3877551020408163,169
50,46,52,31.18298415,90.21646909,6.734005647999999,54.01872359,papaya,49.333333333333336,0.9615384615384616,148
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,papaya,59.333333333333336,1.3,178
40,49,47,42.93368602,91.1756748,6.501521192,246.36132680000003,papaya,45.333333333333336,0.851063829787234,136
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya,47.666666666666664,0.875,143
49,55,51,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya,51.666666666666664,0.9607843137254902,155
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,papaya,56.666666666666664,1.2040816326530612,170
63,58,47,26.83054058,90.75379971,6.864143752,144.66564440000005,papaya,56.0,1.3404255319148937,168
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya,62.333333333333336,1.3461538461538463,187
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya,55.0,1.2115384615384615,165
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,papaya,50.333333333333336,0.851063829787234,151
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,papaya,57.0,1.26,171
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,papaya,50.666666666666664,0.9183673469387755,152
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya,60.666666666666664,1.4042553191489362,182
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya,57.666666666666664,1.0384615384615385,173
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,papaya,62.666666666666664,1.3269230769230769,188
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,papaya,61.333333333333336,1.3673469387755102,184
45,57,47,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya,49.666666666666664,0.9574468085106383,149
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,papaya,52.666666666666664,1.0769230769230769,158
70,50,53,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya,57.666666666666664,1.320754716981132,173
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,papaya,45.333333333333336,0.9777777777777777,136
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya,52.333333333333336,1.0638297872340425,157
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,papaya,52.0,0.9811320754716981,156
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,papaya,49.333333333333336,0.7777777777777778,148
68,69,52,25.65492304,92.74501561,6.813383387000001,52.95477913,papaya,63.0,1.3076923076923077,189
32,55,52,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya,46.333333333333336,0.6153846153846154,139
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,papaya,46.0,0.6274509803921569,138
48,62,47,25.34756111,93.02871078,6.803094965,174.40123369999995,papaya,52.333333333333336,1.0212765957446808,157
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,papaya,53.666666666666664,0.7358490566037735,161
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,papaya,51.666666666666664,1.0888888888888888,155
48,57,54,29.02328049,90.20396783,6.617703177999999,126.8069869,papaya,53.0,0.8888888888888888,159
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya,61.333333333333336,1.4081632653061225,184
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya,54.333333333333336,0.9636363636363636,163
38,61,52,31.22790131,94.94021378,6.620729882000001,46.44279118,papaya,50.333333333333336,0.7307692307692307,151
57,64,55,26.68386496,92.9585411,6.583760498999999,62.50689682,papaya,58.666666666666664,1.0363636363636364,176
51,57,55,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya,54.333333333333336,0.9272727272727272,163
56,65,45,38.2016825,93.97379963,6.751298936,218.09088140000003,papaya,55.333333333333336,1.2444444444444445,166
54,66,52,36.56769731,93.79503425,6.867554147000001,104.4218596,papaya,57.333333333333336,1.0384615384615385,172
58,55,47,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya,53.333333333333336,1.2340425531914894,160
68,70,54,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya,64.0,1.2592592592592593,192
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya,52.0,0.7636363636363637,156
43,64,47,38.58954491,91.58076549,6.8256647820000005,102.2708231,papaya,51.333333333333336,0.9148936170212766,154
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,papaya,50.333333333333336,0.7142857142857143,151
56,59,55,37.03551903,91.79430166,6.551892637999999,188.5181422,papaya,56.666666666666664,1.018181818181818,170
39,64,53,23.012401800000006,91.07355541,6.598860305,208.3357976,papaya,52.0,0.7358490566037735,156
18,30,29,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut,25.666666666666668,0.6206896551724138,77
37,23,28,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut,29.333333333333332,1.3214285714285714,88
13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut,24.666666666666668,0.3939393939393939,74
2,21,35,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut,19.333333333333332,0.05714285714285714,58
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,21.0,0.2857142857142857,63
7,11,32,29.25902906,95.11294697,5.542169138999999,184.7624496,coconut,16.666666666666668,0.21875,50
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,25.0,1.2580645161290323,75
34,6,27,25.84726298,90.92669463,5.8607404810000014,147.8888994,coconut,22.333333333333332,1.2592592592592593,67
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,30.0,1.0689655172413792,90
25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut,22.333333333333332,0.7142857142857143,67
16,18,26,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut,20.0,0.6153846153846154,60
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut,23.0,0.7878787878787878,69
27,8,32,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut,22.333333333333332,0.84375,67
37,18,30,27.63551259,99.34854917,6.38488418,157.91715369999997,coconut,28.333333333333332,1.2333333333333334,85
19,15,34,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut,22.666666666666668,0.5588235294117647,68
0,19,33,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut,17.333333333333332,0.0,52
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut,25.666666666666668,1.1923076923076923,77
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,19.333333333333332,0.28125,58
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,20.666666666666668,0.7586206896551724,62
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,21.0,1.1923076923076923,63
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,23.333333333333332,1.1333333333333333,70
24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut,20.666666666666668,0.75,62
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,11.666666666666666,0.038461538461538464,35
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,25.666666666666668,0.9393939393939394,77
10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut,15.666666666666666,0.35714285714285715,47
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,29.666666666666668,1.3846153846153846,89
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,31.666666666666668,1.1515151515151516,95
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,14.0,0.44,42
16,14,30,29.70931288,96.30484325,6.37466756,209.84539930000005,coconut,20.0,0.5333333333333333,60
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut,27.333333333333332,0.9428571428571428,82
16,6,29,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut,17.0,0.5517241379310345,51
32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut,24.666666666666668,1.032258064516129,74
38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut,27.333333333333332,1.2666666666666666,82
8,6,33,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut,15.666666666666666,0.24242424242424243,47
